what,kind,bundleId,bundleVersion,description,time
activated,perspective,org.eclipse.egit.ui,1.1.0.201109151100-r,"org.eclipse.egit.ui.GitRepositoryExploring",1323189124753
activated,view,org.eclipse.egit.ui,1.1.0.201109151100-r,"org.eclipse.egit.ui.RepositoriesView",1323189124891
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.perspectives.showPerspective",1323189124961
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.perspectives.showPerspective",1323189124961
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323189135123
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323189200369
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1323189210058
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.views.showView",1323189210068
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.closeProject",1323189239396
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.openProject",1323189243383
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323189243675
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323189263324
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323189292278
activated,view,org.eclipse.egit.ui,1.1.0.201109151100-r,"org.eclipse.egit.ui.RepositoriesView",1323189306956
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323189307259
executed,command,org.eclipse.egit.ui,1.1.0.201109151100-r,"org.eclipse.egit.ui.RepositoriesViewRefresh",1323189309139
executed,command,org.eclipse.egit.ui,1.1.0.201109151100-r,"org.eclipse.egit.ui.RepositoriesViewRefresh",1323189311798
executed,command,org.eclipse.egit.ui,1.1.0.201109151100-r,"org.eclipse.egit.ui.RepositoriesViewRefresh",1323189312462
executed,command,org.eclipse.egit.ui,1.1.0.201109151100-r,"org.eclipse.egit.ui.RepositoriesViewRefresh",1323189312861
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1323189315173
activated,view,org.eclipse.egit.ui,1.1.0.201109151100-r,"org.eclipse.egit.ui.RepositoriesView",1323189315290
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323189319659
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323189323926
executed,command,org.eclipse.egit.ui,1.1.0.201109151100-r,"org.eclipse.egit.ui.team.Commit",1323189323975
opened,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1323189326966
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1323189327113
executed,command,org.eclipse.egit.ui,1.1.0.201109151100-r,"org.eclipse.egit.ui.RepositoriesViewOpen",1323189327132
activated,view,org.eclipse.egit.ui,1.1.0.201109151100-r,"org.eclipse.egit.ui.RepositoriesView",1323189333589
closed,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1323189333599
executed,command,org.eclipse.egit.ui,1.1.0.201109151100-r,"org.eclipse.egit.ui.RepositoriesViewRefresh",1323189335299
opened,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1323189337252
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1323189337278
executed,command,org.eclipse.egit.ui,1.1.0.201109151100-r,"org.eclipse.egit.ui.RepositoriesViewOpen",1323189337298
activated,view,org.eclipse.egit.ui,1.1.0.201109151100-r,"org.eclipse.egit.ui.RepositoriesView",1323189344085
closed,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1323189344094
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323189349512
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323206889202
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323206892974
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323206935599
executed,command,org.eclipse.egit.ui,1.1.0.201109151100-r,"org.eclipse.egit.ui.RepositoriesViewRefresh",1323206940568
executed,command,org.eclipse.egit.ui,1.1.0.201109151100-r,"org.eclipse.egit.ui.RepositoriesViewRefresh",1323206950246
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323206951319
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323206964217
executed,command,org.eclipse.egit.ui,1.1.0.201109151100-r,"org.eclipse.egit.ui.RepositoriesViewRefresh",1323206964418
executed,command,org.eclipse.egit.ui,1.1.0.201109151100-r,"org.eclipse.egit.ui.RepositoriesViewRefresh",1323206965094
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323207011429
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323207299653
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323207302161
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323207453238
executed,command,org.eclipse.egit.ui,1.1.0.201109151100-r,"org.eclipse.egit.ui.RepositoriesViewRefresh",1323207454583
error,log,,,"Failed to refresh projects from index changes",1323207459881
error,log,,,"Errors occurred while refreshing resources with the local file system.",1323207459883
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323207460066
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323207465839
executed,command,org.eclipse.egit.ui,1.1.0.201109151100-r,"org.eclipse.egit.ui.RepositoriesViewRefresh",1323207467290
executed,command,org.eclipse.egit.ui,1.1.0.201109151100-r,"org.eclipse.egit.ui.RepositoriesViewRefresh",1323207472580
executed,command,org.eclipse.egit.ui,1.1.0.201109151100-r,"org.eclipse.egit.ui.RepositoriesViewRefresh",1323207519902
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323207577080
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323207644360
executed,command,org.eclipse.egit.ui,1.1.0.201109151100-r,"org.eclipse.egit.ui.RepositoriesViewRefresh",1323207645044
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323207646480
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323207717761
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323207737969
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323209733652
executed,command,org.eclipse.egit.ui,1.1.0.201109151100-r,"org.eclipse.egit.ui.RepositoriesViewRefresh",1323209734627
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323209750494
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323209765378
executed,command,org.eclipse.egit.ui,1.1.0.201109151100-r,"org.eclipse.egit.ui.RepositoriesViewImportProjects",1323209765490
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323209770426
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323209847191
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323209860691
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323209863303
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323209867663
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323209871763
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323209874173
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323209880208
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323209881819
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323209889081
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1323209895318
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.views.showView",1323209895412
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.closeProject",1323209901321
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323209901693
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323209903872
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.openProject",1323209910780
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323209911088
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323209925030
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323209927965
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323209935671
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323209936371
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323209950979
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323209956415
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323209960503
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1323209960587
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1323209960587
activated,view,org.eclipse.egit.ui,1.1.0.201109151100-r,"org.eclipse.egit.ui.RepositoriesView",1323209963284
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323209965634
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323209978208
executed,command,org.eclipse.egit.ui,1.1.0.201109151100-r,"org.eclipse.egit.ui.RepositoriesViewImportProjects",1323209978362
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1323210017697
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323210096519
activated,view,org.eclipse.egit.ui,1.1.0.201109151100-r,"org.eclipse.egit.ui.RepositoriesView",1323210641622
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323210641896
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323210653190
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323210659804
error,log,,,"Unhandled event loop exception",1323210714377
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323210714387
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323210736578
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1323210743516
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323210754940
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323211074307
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323211105242
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323212398814
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323212441464
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323215653403
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323215655752
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323303198334
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323303200009
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323303206901
started,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201106061540,"org.eclipse.epp.usagedata.ui",1323303207455
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323303214473
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323303506545
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323303509843
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323356402972
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323359364015
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323359379388
activated,view,org.eclipse.egit.ui,1.1.0.201109151100-r,"org.eclipse.egit.ui.RepositoriesView",1323359518773
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323359518857
activated,view,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.pde.runtime.LogView",1323359520274
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323359520518
activated,view,org.eclipse.egit.ui,1.1.0.201109151100-r,"org.eclipse.egit.ui.RepositoriesView",1323359553531
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323359553655
executed,command,org.eclipse.egit.ui,1.1.0.201109151100-r,"org.eclipse.egit.ui.RepositoriesViewRefresh",1323359557297
executed,command,org.eclipse.egit.ui,1.1.0.201109151100-r,"org.eclipse.egit.ui.RepositoriesViewRefresh",1323359562153
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1323359564125
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.refresh",1323359569995
activated,view,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.pde.runtime.LogView",1323359574792
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323359575003
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323359582435
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1323359583735
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323359598281
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323359600652
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1323359600710
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1323359600710
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323359611988
error,log,,,"Could not write metadata for '/Haggle'.",1323359626805
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323359626919
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.import",1323359627120
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.import",1323359627120
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323359627207
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323359630029
activated,view,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.pde.runtime.LogView",1323359635231
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323359648932
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323359655353
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1323359655979
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323359660408
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323359662620
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1323359662685
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1323359662686
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323359667561
error,log,,,"Could not write metadata for '/Haggle'.",1323359684693
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323359684923
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.import",1323359685000
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.import",1323359685001
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323359685082
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323359687870
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1323359694862
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1323359695144
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1323359702412
activated,view,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.pde.runtime.LogView",1323359705654
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323359705920
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323359744268
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323359750949
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323359753553
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323359762616
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323359771799
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323359775656
activated,view,org.eclipse.egit.ui,1.1.0.201109151100-r,"org.eclipse.egit.ui.RepositoriesView",1323359948836
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323359949256
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1323359949664
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.refresh",1323359952888
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.refresh",1323359960162
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.refresh",1323359966173
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323359982142
error,log,,,"Could not write metadata for '/Haggle'.",1323359985266
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323359989531
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323359991481
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323360128591
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.refresh",1323360131177
activated,view,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.pde.runtime.LogView",1323360140148
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1323360140206
closed,view,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.pde.runtime.LogView",1323360140228
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323360152653
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323360155320
opened,view,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.pde.runtime.LogView",1323360155665
activated,view,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.pde.runtime.LogView",1323360155714
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.views.showView",1323360155715
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.views.showView",1323360155715
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323360170351
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323360175167
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323360181334
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323360197906
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323360200585
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323360200726
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323360201363
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323360219331
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1323360220582
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323360225758
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323360303534
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1323360303622
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323360317264
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323360349160
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1323360349237
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323360350298
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323360382407
activated,view,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.pde.runtime.LogView",1323360385503
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1323360393947
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323360401338
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323360428605
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1323360428685
error,log,,,"Could not write metadata for '/Haggle'.",1323360431313
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323360431387
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323360434209
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323360434904
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323360455298
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323360456015
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323360457396
closed,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323360458139
error,log,,,"Could not save master table to file '/Users/Amy/Documents/Junior_Year/COS_397/Haggle_stuff/checked_out/haggle/android/.metadata/.plugins/org.eclipse.core.resources/.safetable/org.eclipse.core.resources.bak'.",1323360458461
error,log,,,"Problems saving workspace",1323360460641
error,log,,,"Problems occurred while trying to save the state of the workbench.",1323360460658
stopped,bundle,org.eclipse.m2e.logback.configuration,1.0.100.20110804-1717,"org.eclipse.m2e.logback.configuration",1323360462382
stopped,bundle,org.eclipse.m2e.discovery,1.0.100.20110804-1717,"org.eclipse.m2e.discovery",1323360462834
stopped,bundle,org.eclipse.m2e.refactoring,1.0.100.20110804-1717,"org.eclipse.m2e.refactoring",1323360462974
stopped,bundle,org.eclipse.m2e.editor,1.0.100.20110804-1717,"org.eclipse.m2e.editor",1323360463068
stopped,bundle,org.eclipse.m2e.editor.xml,1.0.100.20110804-1717,"org.eclipse.m2e.editor.xml",1323360463143
stopped,bundle,org.eclipse.m2e.jdt,1.0.100.20110804-1717,"org.eclipse.m2e.jdt",1323360463165
stopped,bundle,org.eclipse.m2e.launching,1.0.100.20110804-1717,"org.eclipse.m2e.launching",1323360463180
stopped,bundle,org.eclipse.m2e.usagedata,1.0.100.20110804-1717,"org.eclipse.m2e.usagedata",1323360463180
stopped,bundle,overlay.com.android.ide.eclipse.adt.overlay,15.0.0.v201110251216-213216,"overlay.com.android.ide.eclipse.adt.overlay",1323360463294
stopped,bundle,com.android.ide.eclipse.adt,15.0.0.v201110251216-213216,"com.android.ide.eclipse.adt",1323360463294
stopped,bundle,org.eclipse.ui.cheatsheets,3.4.100.v20110425,"org.eclipse.ui.cheatsheets",1323360463430
stopped,bundle,org.eclipse.help.ui,3.5.101.r37_20110819,"org.eclipse.help.ui",1323360463501
stopped,bundle,org.eclipse.help.webapp,3.6.0.v20110518,"org.eclipse.help.webapp",1323360463558
stopped,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1323360463558
stopped,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201106061540,"org.eclipse.epp.usagedata.ui",1323360463558
stopped,bundle,org.eclipse.ui.intro.universal,3.2.500.v20110510,"org.eclipse.ui.intro.universal",1323360463613
stopped,bundle,org.eclipse.ui.intro,3.4.100.v20110425,"org.eclipse.ui.intro",1323360463644
stopped,bundle,org.eclipse.help.base,3.6.1.v201109091335,"org.eclipse.help.base",1323360463753
